"Customer","Type","Type (Online - Virtual or Physical)","Channel Category","Country Code","Nation Name","Region Name","State/Province Name","City Name","District Name","Location Name","Postal Code","Address","Group","Region Site Group Name","REP Flag","Latitude","Longitude","Initially Admitted","Updated Dttm"
"Astana-nokia-Tlendieva","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Tlendieva 15","CXX3YR00800","","Y","51.179558","71.37673","2018/07/03 17:19:00","2024/05/03 13:04:22"
"Astana-nokia-Valikhanova","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Valikhanova 24","CXX3YR00800","","Y","51.17532","71.438815","2014/08/21 16:25:04","2024/05/03 13:04:22"
"Astana-nokia-Zhirintaeva","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Zhirintaeva 10","CXX3YR00800","","Y","51.150605","71.474351","2013/12/19 20:17:40","2024/05/03 13:04:22"
"Astana-o2-Ajar","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Tauelsizdik 34","CXXYR90YRFK08","","Y","","","2012/11/07 14:13:55","2013/07/18 20:41:20"
"Astana-o2-Alash-15/1-Central-market","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Alash 15/1, Central market","CXXYR90YRFK08","","Y","51.195122","71.467449","2017/01/05 14:11:02","2022/05/30 19:12:04"
"Astana-o2-Edil-26","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","ул. Едиль, д. 26","CXXYR90YRFK08","","Y","51.144427","71.527053","2018/10/15 18:27:15","2022/05/30 19:12:04"
"Astana-o2-Kenesary","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Kenesary, 51","CXXYR90YRFK08","","Y","","","2012/09/19 18:06:59","2013/05/22 16:26:18"
"Astana-o2-Kenesary","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Kenesary, 51","CXXYR90YRFK08","","Y","51.166764","71.434482","2013/05/22 00:05:42","2020/06/18 10:12:03"
"Astana-o2-Kenesary","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Kenesary, 51","CXXYR90YRFK08","","Y","","","2014/08/06 17:50:13","2014/08/06 18:46:48"
"Astana-o2-Kenesary","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Kenesary, 51","CXXYR90YRFK08","","Y","","","2014/08/06 17:50:13","2014/08/06 18:46:48"
"Astana-o2-Kenesary","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Kenesary, 51","CXXYR90YRFK08","","Y","","","2014/08/06 17:50:13","2014/08/06 18:46:48"
"Astana-o2-Kenesary","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Kenesary, 51","CXXYR90YRFK08","","Y","","","2014/08/06 17:50:13","2014/08/06 18:46:48"
"Astana-o2-Khan-Shatyr","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Esil, Turan, 37 (Khan Shatyr)","CXXYR90YRFK08","","Y","","","2012/09/19 18:06:59","2013/05/22 16:26:18"
"Astana-o2-Korgaldzhinskoe shosse -1-Keruen","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Korgaldzhinskoe shosse 1, KeruenCity","CXXYR90YRFK08","","Y","51.145293","71.413505","2017/11/07 18:22:34","2022/05/30 19:12:04"
"Astana-o2-lg-Khan-Shatyr","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","пр. Туран, д. 37, ТРЦ “Хан Шатыр”","CXXYR90YRFK08","","Y","","","2018/05/04 17:09:25","2020/11/02 03:05:06"
"Astana-o2-Petrova-24-Eurasia","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Petrova 24, Eurasia","CXXYR90YRFK08","","Y","51.14849","71.474615","2016/03/09 19:37:40","2022/05/30 19:12:04"
"Astana-o2-Respubliki","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Respubliki 52/2","CXXYR90YRFK08","","Y","","","2012/09/25 13:19:04","2013/05/22 16:26:18"
"Astana-o2-Respubliki-52/2","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Respubliki 52/2","CXXYR90YRFK08","","Y","51.181757","71.424689","2013/05/22 00:05:42","2022/05/30 19:12:04"
"Astana-o2-Tauelsizdik-34-Astana-Mall","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Tauelsizdik 34, Astana Mall","CXXYR90YRFK08","","Y","51.139886","71.46573","2013/05/22 20:22:38","2022/05/30 19:12:04"
"Astana-o2-Turan-37-Khan-Shatyr","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Esil, Turan, 37, Khan Shatyr","CXXYR90YRFK08","","Y","51.133178","71.40351","2013/05/22 00:05:42","2022/05/30 19:12:04"
"Astana-o2-Turan65","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","район Есиль, пр. Туран, д. 65, Astana, Astana, KAZAKHSTAN","CXXYR90YRFK08","","Y","","","2019/05/28 20:45:27","2022/05/30 19:14:40"
"Astana-o2-Ualihanova-24-Tulpar","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Ualihanova 24, Tulpar","CXXYR90YRFK08","","Y","51.17461","71.439179","2014/05/12 14:21:55","2022/05/30 19:12:04"
"Astana-o2--Zhansugurova-8/1-Aruzhan","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Zhansugirova 8/1, Aruzhan","CXXYR90YRFK08","","Y","51.160265","71.482201","2014/03/12 14:45:39","2022/05/30 19:12:04"
"Astana-royal mail-Green-Mall","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Astana, Astana, KAZAKHSTAN","CXX3YR00807","","Y","","","2021/09/10 20:20:28","2021/10/11 03:07:11"
"Astana-royal mail-nokiae-Silkway","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","","CXX3YR00807","","Y","","","2018/07/10 18:43:50","2021/05/31 03:07:32"
"Astana-Service-Edem","STORE","VIRTUAL","INDEPENDENT","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","Kenesary 52 block G","CXX37YR0FK7FK","","","","","2018/03/02 14:31:53","2022/04/08 21:37:01"
"Astana-Service-Edem2","STORE","VIRTUAL","INDEPENDENT","KZ","KAZAKHSTAN","Eastern","Vostochno-Kazakhstanskaya","Oskemen","","Oskemen(KZ005005035)","","Kenesary 52 block G","CXX37YR0FK7FK","","","","","2018/03/02 14:31:53","2022/04/08 21:37:01"
"Astana-SESnokia-Asia park","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Asia park","CXX3YR00800","","Y","","","2014/03/05 19:41:41","2024/05/03 13:04:22"
"Astana-SISxiaomi-Asia-Tau","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","pr.Abylai Khana 27/3","CXXYR90YRFK07","","Y","","","2014/03/05 19:34:24","2019/01/28 03:05:05"
"Astana-SIS-xiaomi-Bahus","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Mirzoyana 14","CXXYR90YRFK07","","Y","","","2014/06/20 19:51:00","2019/01/28 03:05:05"
"Astana-SISxiaomi-Tulpar","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Valikhanova, 24","CXXYR90YRFK07","","Y","","","2014/03/05 19:34:24","2019/01/28 03:05:05"
"Astana-TD-Bakhus","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Бахус","CXXYR90YRFK07","","Y","","","2012/09/19 18:06:59","2022/05/31 16:15:30"
"Astana-tesla-Almaty5","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Astana, Astana, KAZAKHSTAN","CXXYR90YRFK00","","Y","43.336475","76.953386","2021/05/14 17:57:15","2022/04/27 18:42:19"
"Astana-tesla-Amman","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Amman 14","CXXYR90YRFK00","","Y","51.148913","71.445573","2013/12/23 20:04:21","2022/04/27 18:37:51"
"Astana-tesla-Bogenbai-Batyra-62-TD-ALEM","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Astana, Astana, KAZAKHSTAN","CXXYR90YRFK00","","Y","","","2022/02/14 17:07:56","2022/08/12 18:49:08"
"Astana-tesla-Bogenbaya","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Bogenbaya, 39","CXXYR90YRFK00","","Y","","","2012/09/19 18:06:58","2013/06/27 20:03:39"
"Astana-tesla-Bogenbaya","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Bogenbaya, 39","CXXYR90YRFK00","","Y","51.176371","71.41448","2013/06/27 20:02:04","2022/04/26 13:01:45"
"Astana-tesla-DC","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","","CXXYR90YRFK00","","Y","","","2012/09/19 18:06:58","2019/11/28 12:58:57"
"Astana-tesla-DC","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","?","CXX3YR008YR6","","Y","","","2012/09/20 14:27:42","2024/03/14 01:07:45"
"Astana-tesla-E10","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Abylay Khana, 1","CXXYR90YRFK00","","Y","","","2019/12/05 19:41:00","2024/05/27 20:56:01"
"Astana-tesla-Ilyas-Esenberlin-zdanie-2/1-np-1-","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Astana, Astana, KAZAKHSTAN","CXXYR90YRFK00","","","","","2021/09/21 12:31:40","2023/08/28 03:06:58"
"Astana-tesla-Kabanbay-Batyr-Aziya-Park 63","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Aziya Park","CXXYR90YRFK00","","Y","51.127956","71.411569","2017/12/07 13:01:34","2022/04/27 18:47:47"
"Astana-tesla-Koshshigululy","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Astana_Mechta_Koshshigululy","CXXYR90YRFK00","","Y","51.172629","71.379431","2018/06/07 18:12:06","2022/04/27 18:47:47"
"Astana-tesla-Kuishi-Dina","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","KuishiDina'31","CXXYR90YRFK00","","Y","51.15332","71.487489","2013/06/27 20:02:04","2022/04/26 13:01:45"
"Astana-tesla-Mirzoyana","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Mirzoyana, 13","CXXYR90YRFK00","","Y","","","2012/09/19 18:06:58","2013/06/27 20:03:39"
"Astana-tesla-Mirzoyana","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Mirzoyana, 13/ Satbaeva 13","CXXYR90YRFK00","","Y","51.148678","71.47001","2013/06/27 20:02:04","2022/04/26 12:59:58"
"Astana-tesla-nokiae-Kabanbay-Batyr 99","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Astana_Mechta_Mobile_Kabanbay_Batyr 99","CXXYR90YRFK00","","Y","","","2018/08/28 16:29:56","2021/11/08 03:07:36"
"Astana-tesla-Rakymzhan-Koshkarbaev-15A","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Astana, Astana, KAZAKHSTAN","CXXYR90YRFK00","","Y","","","2022/04/26 12:32:42","2022/06/13 03:07:14"
"Astana-tesla-REG-WH-Main","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Astana_Mechta_REG_WH_Main","CXXYR90YRFK00","","","","","2015/11/23 17:27:11","2024/03/14 01:07:45"
"Astana-tesla-Respublika","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Astana, Astana, KAZAKHSTAN","CXXYR90YRFK00","","Y","51.175045","71.424129","2013/06/27 20:02:04","2022/05/16 19:31:14"
"Astana-tesla-Respublika-Alma","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Respublika, 45","CXXYR90YRFK00","","Y","","","2012/09/19 18:06:59","2013/06/27 20:03:39"
"Astana-tesla-Tlendiev-zd32","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Astana, Astana, KAZAKHSTAN","CXXYR90YRFK00","","Y","","","2024/05/27 19:15:51","2024/06/03 03:07:05"
"Astana-tesla-Yugo-Vostok","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","mrk. Yugo-Vostok, 26","CXXYR90YRFK00","","Y","","","2012/09/19 18:06:58","2013/06/27 20:03:39"
"Astana-tesla-Zhansugurova","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Zhansugurova 8/1","CXXYR90YRFK00","","Y","","","2012/09/19 18:06:59","2013/06/27 20:03:39"
"Astana-tesla-Zhansugurova","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Zhansugurova 8/1","CXXYR90YRFK00","","Y","","","2013/06/27 20:02:03","2014/10/09 13:20:25"
"Astana-vodafone-AO-Respublika-8","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","пр. Республики, 8","CXX3YR008YR6","","","","","2018/09/10 20:40:54","2022/04/13 14:47:49"
"Astana-vodafone-AO-ulica-Almaty-BC-AsylTay","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","ул. Алматы, 1","CXX3YR008YR6","","","","","2018/09/10 20:40:54","2022/04/13 14:47:49"
"Astana-vodafone-Korgalzhyn-TC-Keruen","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Кургальджинское шоссе, 1","CXX3YR008YR6","","","","","2018/09/10 20:40:54","2022/04/13 14:47:49"
"Astana-vodafone-Respubliki-8","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Astana, Astana, KAZAKHSTAN","CXX3YR008YR6","","","","","2021/09/29 14:16:40","2023/06/05 03:06:52"
"Astana-vodafone-Seifullina","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Seifullina 35","CXX3YR008YR6","","","","","2011/01/13 16:44:23","2021/06/04 13:38:44"
"Astana-vodafone-Turan-37-Khan-Shatyr","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","пр. Туран , 37","CXX3YR008YR6","","","","","2018/09/10 20:40:55","2022/04/13 14:47:49"
"Astana-vodafone-Zhansugurly-8/1-Aruzhan","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","ул. Жансугирова, 8/1.","CXX3YR008YR6","","","","","2020/01/06 18:19:51","2022/04/13 14:47:49"
"Astana-xiaomi-Abaya","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Valikhanova 20","CXXYR90YRFK07","","Y","","","2018/03/05 17:02:55","2024/05/27 03:07:05"
"Astana-xiaomi-Abu-Dabi-Plaza","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Абу-Даби Плаза","CXXYR90YRFK07","","Y","51.127815","71.425386","2021/09/08 16:53:18","2022/05/26 20:36:22"
"Astana-xiaomi-Alem","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Алем","CXXYR90YRFK07","","Y","51.177682","71.435895","2015/09/09 17:32:47","2024/05/06 03:06:49"
"Astana-xiaomi-Altel-Respublika","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин ALTEL Астана Республика","CXXYR90YRFK07","","Y","","","2020/11/05 23:57:33","2022/05/26 20:36:22"
"Astana-xiaomi-Asia-Tau","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Азия Тау","CXXYR90YRFK07","","Y","51.157752","71.487667","2012/09/25 13:19:04","2022/05/31 16:15:30"
"Astana-xiaomi-Astykzhan","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","","","Astana(KZ003018)","","Astana, KAZAKHSTAN","CXXYR90YRFK07","","Y","","","2018/03/05 17:02:55","2024/05/27 03:07:05"
"Astana-xiaomi-Aymak-Tau","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","KAZAKHSTAN","CXXYR90YRFK07","","Y","","","2018/03/05 17:02:55","2024/05/27 03:07:05"
"Astana-xiaomi-Azhar","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Ажар","CXXYR90YRFK07","","Y","51.173195","71.426014","2020/11/06 01:22:45","2024/05/06 03:06:49"
"Astana-xiaomi-Aziya-Park","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","","","Astana(KZ003018)","","Astana, KAZAKHSTAN","CXXYR90YRFK07","","Y","","","2018/03/05 17:02:55","2024/05/27 03:07:05"
"Astana-xiaomi-Daulet","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Билайн Астана Даулет","CXXYR90YRFK07","","Y","","","2018/03/05 17:02:55","2024/05/27 03:07:05"
"Astana-xiaomi-Green","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Грин","CXXYR90YRFK07","","Y","51.172","71.4394","2014/07/08 20:23:02","2024/05/06 03:06:49"
"Astana-xiaomi-Kabanbay","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","KAZAKHSTAN","CXXYR90YRFK07","","Y","","","2018/03/05 17:02:55","2024/05/27 03:07:05"
"Astana-xiaomi-Keruen","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Керуен","CXXYR90YRFK07","","Y","51.127815","71.425386","2012/09/19 18:06:59","2022/05/31 16:15:30"
"Astana-xiaomi-Magnum","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Магнум","CXXYR90YRFK07","","Y","","","2019/12/10 16:52:58","2024/05/06 03:06:49"
"Astana-xiaomi-Mega","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","","","","","KAZAKHSTAN(KZ)","","KAZAKHSTAN","CXXYR90YRFK07","","Y","","","2018/03/05 17:02:55","2024/05/27 03:07:05"
"Astana-xiaomi-Mega-Silkway","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Мега Silk Way","CXXYR90YRFK07","","Y","51.879","71.4094","2017/03/07 14:03:42","2022/05/31 17:46:54"
"Astana-xiaomi-Metro","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Metro","CXXYR90YRFK07","","Y","51.131274","71.545271","2018/03/01 18:54:33","2024/05/06 03:06:49"
"Astana-xiaomi-Perviy","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Первый","CXXYR90YRFK07","","Y","","","2012/09/19 18:06:59","2024/05/06 03:06:49"
"Astana-xiaomi-Rakhmet","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Рахмет","CXXYR90YRFK07","","Y","51.179583","71.376768","2018/05/25 17:32:22","2022/05/31 17:46:54"
"Astana-xiaomi-REG-WH","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","","CXXYR90YRFK07","","Y","","","2017/10/12 16:53:10","2019/02/18 03:05:07"
"Astana-xiaomi-Respublika","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Билайн Астана Республика","CXXYR90YRFK07","","Y","","","2018/03/05 17:02:55","2024/05/27 03:07:05"
"Astana-xiaomi-Respubliki","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Республика","CXXYR90YRFK07","","Y","51.173195","71.426014","2013/07/18 20:46:10","2022/05/31 17:43:42"
"Astana-xiaomi-Sary-Arka","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана Сарыарка","CXXYR90YRFK07","","Y","51.13827","71.410932","2018/08/06 14:36:39","2024/05/06 03:06:49"
"Astana-xiaomi-WH-PROM","STORE","VIRTUAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","?","CXXYR90YRFK07","","Y","","","2017/10/12 17:17:20","2024/05/13 03:07:06"
"Astana-xiaomi-ZD-Vokzal","STORE","PHYSICAL","ELECTRONICS CHAIN","KZ","KAZAKHSTAN","Northern","Astana","Astana","","Astana(KZ003017003)","","Магазин Астана ЖД вокзал","CXXYR90YRFK07","","Y","51.112585","71.531963","2017/06/27 12:51:50","2024/05/06 03:06:49"
"Astana-yandex-Asiya-Park","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","","CXX443009YR","","","","","2019/06/05 14:26:04","2024/05/20 03:07:09"
"Astana-yandex-Keruen","STORE","PHYSICAL","INDEPENDENT","KZ","KAZAKHSTAN","Southern","Almaty","Almaty","","Almaty(KZ001001002)","","","CXX443009YR","","","","","2019/06/05 14:26:04","2024/05/20 03:07:09"
